,frame,ID,centroidX,centroidY,dir,1cm,test,7
2916,271,781.0,2859.0,292.25,-61.189206257026946,80.0,88,0
2918,272,312.0,2940.25,1409.0,-4.205357001708586,110.0,12,0
2919,272,794.0,2929.75,1308.0,152.48799737614854,83.33333333333334,17,1
2920,272,985.0,2776.5,1024.0,85.0302592718897,113.33333333333334,38,0
2921,272,681.0,2994.5,867.25,-159.88741171092448,103.33333333333334,45,0
2922,272,311.0,2449.25,779.5,-119.1342921972262,110.0,49,0
2923,272,781.0,2857.25,294.75,-58.448615051686524,83.33333333333334,79,0
2925,273,596.0,2927.25,1307.5,-110.64699082497036,86.66666666666669,19,0
2926,273,985.0,2782.25,1028.75,87.7093899573615,103.33333333333334,33,0
2927,273,311.0,2450.75,778.0,-121.3902681041878,113.33333333333334,45,0
2928,273,781.0,2853.0,296.75,-68.34401096157751,80.0,73,0
2929,274,402.0,2039.5,1573.5,-119.47588900324574,86.66666666666669,7,0
2930,274,312.0,2944.75,1407.75,10.980650010173543,113.33333333333334,17,0
2932,274,596.0,2922.75,1305.0,-109.70797884297872,90.0,22,0
2933,274,681.0,2987.5,867.25,-163.03385189146385,106.66666666666669,43,1
2934,274,311.0,2450.5,782.0,-124.59228868750995,113.33333333333334,51,0
2935,274,534.0,3248.5,751.75,174.72610404264825,106.66666666666669,53,0
2936,274,781.0,2846.25,298.0,-69.7343025290525,83.33333333333334,78,0
2937,275,402.0,2037.75,1574.25,-116.07535558394878,90.0,6,0
2938,275,312.0,2945.25,1400.5,16.059987307160643,110.0,14,0
2939,275,596.0,2919.75,1302.75,-106.47688139368799,86.66666666666669,18,0
2941,275,681.0,2983.0,866.75,-160.82099197418933,106.66666666666669,41,0
2942,275,311.0,2451.5,782.0,-126.52885536698516,113.33333333333334,48,0
2943,275,534.0,3249.5,752.0,178.2100893917539,103.33333333333334,49,0
2944,275,341.0,2184.0,552.25,-88.97696981133217,93.33333333333334,59,0
2945,275,781.0,2851.5,296.25,-68.03943597990353,83.33333333333334,74,1
2946,276,402.0,2030.75,1576.75,-114.07549825507886,90.0,10,0
2947,276,312.0,2941.0,1395.0,25.016893478100023,106.66666666666669,19,0
2948,276,596.0,2918.0,1301.0,-106.3895403340348,86.66666666666669,22,0
2949,276,985.0,2782.75,1038.75,79.77783136636388,113.33333333333334,36,0
2950,276,681.0,2978.25,864.75,-160.0835940061909,113.33333333333334,43,1
2951,276,311.0,2473.0,795.0,-128.15722658736905,113.33333333333334,49,0
2952,276,341.0,2182.5,550.75,-70.61548432064218,96.66666666666669,66,0
2953,276,421.0,3044.25,326.0,147.14427804956702,100.0,76,1
2954,276,781.0,2848.75,299.0,-70.29202115702128,80.0,79,1
2955,277,402.0,2024.25,1576.5,-114.17910714668919,90.0,7,0
2957,277,312.0,2935.25,1391.25,39.053136946026505,103.33333333333334,15,0
2958,277,596.0,2916.5,1300.75,-113.7203955723046,93.33333333333334,19,0
2959,277,985.0,2795.5,1040.75,87.54596832547294,116.66666666666669,34,0
2960,277,681.0,2975.0,866.25,-158.4773998920929,106.66666666666669,44,0
2961,277,311.0,2482.5,799.5,-135.0,116.66666666666669,49,0
2963,278,312.0,2930.0,1395.0,40.23635830927382,100.0,16,1
2964,278,596.0,2915.25,1300.0,-114.6558987440816,93.33333333333334,23,0
2965,278,681.0,2973.5,865.75,-149.68878677331836,113.33333333333334,48,0
2966,278,311.0,2485.0,797.0,-141.84277341263098,116.66666666666669,52,0
2967,278,534.0,3248.5,751.75,174.72610404264825,106.66666666666669,55,0
2968,278,341.0,2179.5,544.75,-76.55138494831348,70.0,67,1
2969,278,421.0,3048.5,321.25,147.4499965078066,103.33333333333334,81,1
2970,278,781.0,2843.25,304.25,-71.00334584451144,96.66666666666669,82,0
2971,279,312.0,2921.5,1395.75,56.08256946302965,100.0,13,1
2972,279,681.0,2974.0,873.0,-149.5344550805401,110.0,40,1
2973,279,311.0,2487.5,799.75,-146.30993247402026,120.0,44,0
2974,279,534.0,3248.75,752.75,175.31410016049733,103.33333333333334,46,0
2975,279,341.0,2183.25,541.5,-74.05460409907715,86.66666666666669,58,0
2977,279,781.0,2843.25,306.25,-71.00334584451144,93.33333333333334,72,0
2978,280,402.0,2009.25,1586.5,-116.05349531049093,80.0,7,0
2979,280,312.0,2917.5,1392.25,50.64824737373527,106.66666666666669,16,0
2980,280,596.0,2915.75,1301.25,-113.19859051364818,93.33333333333334,21,0
2981,280,626.0,3182.75,1301.75,-154.65382405805332,53.33333333333334,22,1
2982,280,985.0,2804.0,1064.5,79.87532834460221,110.0,34,0
2983,280,311.0,2491.75,803.5,-150.5545712700744,116.66666666666669,45,0
2984,280,534.0,3249.5,752.75,178.12212255271461,100.0,51,0
2985,280,341.0,2182.5,536.75,-69.19320898728877,83.33333333333334,62,0
2986,280,781.0,2843.5,307.25,-72.34987578006988,100.0,75,0
2987,281,402.0,2004.75,1588.75,-114.07549825507886,83.33333333333334,5,0
2988,281,312.0,2928.0,1401.0,59.036243467926475,113.33333333333334,15,0
2989,281,596.0,2916.25,1302.25,-116.93952806380081,93.33333333333334,19,0
2990,281,626.0,3180.25,1305.5,-153.434948822922,80.0,20,1
2991,281,311.0,2499.0,802.0,-151.92751306414706,116.66666666666669,48,0
2992,281,534.0,3249.5,752.25,178.18169703554818,100.0,51,0
2993,281,341.0,2184.5,533.5,-70.20112364547508,90.0,63,0
2994,281,421.0,3052.25,330.25,149.47029410006587,83.33333333333334,75,1
2995,281,781.0,2843.5,308.5,-75.57922687248902,93.33333333333334,76,0
2996,282,402.0,1997.0,1588.75,-119.6044507460049,80.0,5,0
2999,282,312.0,2933.5,1405.25,64.93253656193953,113.33333333333334,15,0
3000,282,596.0,2919.25,1305.0,-114.6558987440816,86.66666666666669,23,0
3001,282,985.0,2804.75,1067.5,78.53046966713309,110.0,34,0
3002,282,681.0,2979.5,885.25,-133.36342295838327,106.66666666666669,43,1
3003,282,311.0,2506.25,801.75,-158.96248897457818,116.66666666666669,49,0
3004,282,341.0,2182.0,532.25,-70.49755149333778,80.0,66,0
3005,282,421.0,3050.25,333.75,145.12467165539783,76.66666666666667,79,1
3006,282,781.0,2840.25,309.75,-72.51200262385146,90.0,80,0
3007,283,402.0,1996.0,1595.5,-123.02386755579664,83.33333333333334,8,0
3008,283,312.0,2934.75,1407.5,66.91486632719173,110.0,20,0
3009,283,596.0,2921.25,1308.75,-121.90810693565315,96.66666666666669,23,0
3010,283,311.0,2517.75,803.75,-159.3410899366925,110.0,55,0
3011,283,534.0,3249.0,752.5,176.30861401354875,103.33333333333334,61,0
3012,283,341.0,2180.75,534.5,-67.28558764683277,76.66666666666667,68,0
3013,283,781.0,2838.25,309.5,-79.14358665193775,96.66666666666669,80,0
3014,284,402.0,1995.0,1604.5,-126.86989764584402,83.33333333333334,7,1
3015,284,312.0,2939.75,1410.25,68.96248897457819,113.33333333333334,15,0
3016,284,596.0,2921.5,1308.5,-119.05460409907715,93.33333333333334,18,0
3017,284,985.0,2807.5,1069.25,80.0361958100928,106.66666666666669,32,0
3018,284,681.0,2931.5,882.0,-140.5993393365206,123.33333333333334,39,0
3019,284,311.0,2533.0,810.25,-170.4068657372697,116.66666666666669,44,0
3021,284,781.0,2835.75,311.0,-77.30041551040264,100.0,69,0
3023,285,402.0,1995.25,1606.5,-126.19320730556468,90.0,6,1
3024,285,312.0,2939.75,1407.25,73.07248693585295,110.0,17,0
3025,285,681.0,2940.25,878.0,-140.76263288659842,113.33333333333334,41,0
3026,285,311.0,2542.75,818.75,-164.60445074600491,116.66666666666669,48,0
3027,285,341.0,2189.25,548.75,-67.10944834375167,96.66666666666669,64,1
3029,285,237.0,1487.25,167.25,111.29735404903376,100.0,88,1
3030,286,402.0,1992.75,1618.25,-131.53177074108288,80.0,5,0
3031,286,312.0,2941.5,1403.5,71.56505117707798,113.33333333333334,13,0
3032,286,596.0,2926.25,1311.5,-119.1342921972262,90.0,15,0
3033,286,681.0,2928.0,870.25,-142.6960517220166,116.66666666666669,32,0
3034,286,311.0,2541.5,832.5,-165.57922687248904,106.66666666666669,37,0
3035,286,534.0,3249.25,752.0,177.31622484053105,103.33333333333334,44,0
3037,286,237.0,1487.0,160.75,115.79602649449996,103.33333333333334,77,1
3038,287,312.0,2942.25,1397.25,72.59729586864373,110.0,19,0
3039,287,596.0,2927.5,1313.0,-114.30454926593671,83.33333333333334,22,0
3040,287,681.0,2921.75,875.0,-139.63546342690265,110.0,44,0
3041,287,311.0,2540.5,840.0,-172.09283729704154,120.0,47,0
3042,287,534.0,3248.75,752.25,175.4622274920934,100.0,56,0
3044,288,312.0,2942.5,1389.0,79.69515353123397,110.0,20,0
3045,288,596.0,2928.75,1311.0,-118.47420361007437,86.66666666666669,24,0
3046,288,681.0,2914.5,878.75,-134.46454101443547,110.0,44,1
3047,288,534.0,3248.0,752.0,172.87498365109818,103.33333333333334,56,0
3050,289,312.0,2949.0,1387.0,79.99202019855865,116.66666666666669,20,0
3051,289,596.0,2930.0,1309.5,-117.97947438848014,80.0,23,1
3052,289,985.0,2824.25,1083.5,85.42607874009914,106.66666666666669,38,0
3053,289,681.0,2912.5,887.0,-129.61068824002658,116.66666666666669,46,0
3054,289,311.0,2546.0,869.5,-173.48019824834304,116.66666666666669,49,0
3055,289,534.0,3249.25,752.0,177.31622484053105,110.0,57,0
3056,289,341.0,2203.0,572.0,-107.10272896905235,90.0,69,0
3057,290,312.0,2949.25,1402.25,81.32682595212023,113.33333333333334,19,0
3058,290,596.0,2927.75,1305.75,-111.644435140714,83.33333333333334,21,0
3059,290,681.0,2913.5,890.0,-122.8285417914125,116.66666666666669,40,0
3060,290,311.0,2547.25,873.0,-176.02750405924934,123.33333333333334,42,0
3061,290,534.0,3249.25,752.25,177.27368900609375,106.66666666666669,48,0
3062,290,341.0,2212.25,578.5,-111.10483858492964,100.0,58,0
3064,290,421.0,3046.0,338.5,37.30394827798343,70.0,70,1
3065,290,781.0,2837.5,328.0,-93.46822925891716,113.33333333333334,71,0
3066,291,312.0,2956.0,1409.25,89.20427644726072,120.0,18,0
3067,291,596.0,2923.75,1303.5,-111.20922613422279,83.33333333333334,24,1
3068,291,985.0,2836.25,1093.0,79.21570213243741,103.33333333333334,34,0
3069,291,311.0,2550.75,886.0,-165.96375653207355,116.66666666666669,42,0
3070,291,681.0,2921.25,888.0,-121.60750224624891,113.33333333333334,43,0
3071,291,534.0,3249.25,752.5,173.55839990066497,103.33333333333334,54,0
3072,291,341.0,2223.75,586.5,-111.80140948635182,96.66666666666669,64,0
3074,291,781.0,2834.25,329.25,-96.14662565964669,113.33333333333334,81,0
3075,291,237.0,1514.0,155.75,122.64464013491647,73.33333333333334,92,1
3076,292,312.0,2965.5,1407.0,86.9059419410829,116.66666666666669,20,0
3077,292,596.0,2926.5,1300.25,-115.15930191603165,90.0,27,0
3078,292,985.0,2846.0,1099.25,80.29334759066029,93.33333333333334,37,0
3079,292,311.0,2552.0,896.0,-158.74949449286675,96.66666666666669,45,0
3080,292,681.0,2923.75,890.5,-112.9057696584172,120.0,47,0
3081,292,534.0,3248.25,752.25,173.65980825409008,103.33333333333334,56,0
3082,292,341.0,2228.75,590.75,-112.96377305985456,106.66666666666669,66,0
3084,292,781.0,2833.25,331.5,-98.24632081446852,116.66666666666669,85,0
3085,293,596.0,2924.0,1296.5,-113.80594351845772,90.0,26,0
3087,293,681.0,2915.25,889.5,-106.77122381863043,116.66666666666669,43,0
3088,293,311.0,2549.75,899.0,-155.49259476987032,96.66666666666669,44,0
3089,293,341.0,2227.5,597.75,-113.31770838675509,110.0,63,0
3091,293,781.0,2832.5,336.25,-102.80426606528677,116.66666666666669,80,0
3092,294,312.0,2970.75,1421.0,99.86580694308438,113.33333333333334,17,0
3093,294,596.0,2918.25,1293.75,-111.03751102542181,100.0,22,0
3094,294,626.0,3176.25,1301.75,150.06848815949223,56.66666666666667,23,1
3095,294,985.0,2857.25,1104.0,80.90972307917768,93.33333333333334,30,0
3096,294,311.0,2546.25,904.0,-159.81419699053518,116.66666666666669,40,0
3097,294,681.0,2911.75,882.75,-99.34467190209969,113.33333333333334,42,0
3098,294,341.0,2227.0,599.5,-113.42869280874541,106.66666666666669,59,0
3100,294,781.0,2832.75,337.5,-103.34872711328737,113.33333333333334,75,0
3101,295,312.0,2976.75,1434.5,104.62087398863164,113.33333333333334,19,0
3102,295,985.0,2864.25,1103.0,75.79323388223963,86.66666666666669,36,0
3104,295,311.0,2543.0,911.5,-154.13364320590549,120.0,46,0
3105,295,681.0,2906.75,883.0,-105.73200478510729,126.66666666666669,47,0
3106,295,534.0,3249.5,752.75,178.12212255271461,103.33333333333334,55,0
3107,295,341.0,2227.25,601.25,-113.87528085392752,103.33333333333334,63,0
3109,295,781.0,2833.5,342.75,-101.14288985833932,113.33333333333334,77,0
3110,296,664.0,2912.0,1682.25,21.476790979540386,63.33333333333334,3,0
3111,296,312.0,2978.0,1440.0,110.5560452195835,106.66666666666669,19,0
3112,296,596.0,2930.5,1308.25,-108.18904569965132,83.33333333333334,26,0
3113,296,985.0,2869.0,1103.25,74.55368363230745,80.0,38,1
3114,296,311.0,2538.75,914.0,-151.326853510565,116.66666666666669,46,0
3115,296,534.0,3249.75,752.75,179.06080905426444,103.33333333333334,56,0
3116,296,341.0,2229.25,605.5,-113.08513367280828,106.66666666666669,65,0
3118,296,781.0,2831.75,347.25,-106.78264414527071,110.0,81,0
3119,297,664.0,2914.25,1679.5,20.353229148068834,63.33333333333334,3,0
3120,297,312.0,2979.75,1442.25,115.49755149333781,113.33333333333334,15,0
3121,297,596.0,2927.25,1305.0,-103.0552472237966,93.33333333333334,21,0
3122,297,311.0,2534.25,930.0,-141.21563589970262,116.66666666666669,41,0
3123,297,681.0,2910.5,877.0,-106.85839876773828,116.66666666666669,42,0
3124,297,534.0,3249.75,752.75,179.06080905426444,103.33333333333334,54,0
3125,297,341.0,2233.75,611.0,-116.98023071822287,110.0,63,0
3127,297,781.0,2829.75,351.0,-107.61257784292386,116.66666666666669,77,0
3128,298,664.0,2914.75,1677.5,21.250505507133237,60.0,2,0
3129,298,312.0,2970.75,1444.75,118.41266144307258,110.0,13,0
3131,298,596.0,2919.25,1301.5,-104.62087398863164,93.33333333333334,18,0
3132,298,311.0,2530.5,942.75,-136.6683374482933,116.66666666666669,33,0
3133,298,681.0,2915.0,872.0,-102.52880770915152,120.0,36,0
3134,298,534.0,3249.5,752.75,178.12212255271461,103.33333333333334,48,0
3135,298,341.0,2234.25,616.0,-119.31000707091611,113.33333333333334,56,0
3136,298,781.0,2828.25,356.75,-107.9044475062482,113.33333333333334,70,0
3137,299,664.0,2914.25,1676.75,21.29735404903376,60.0,2,1
3138,299,312.0,2971.5,1447.5,120.37912601136836,103.33333333333334,17,0
3140,299,596.0,2919.5,1299.5,-105.2551187030578,93.33333333333334,23,0
3141,299,311.0,2520.0,951.0,-132.87890360333856,110.0,40,0
3142,299,681.0,2922.75,864.75,-98.67317404787977,116.66666666666669,43,0
3143,299,341.0,2234.25,621.75,-120.06858282186245,110.0,62,0
3145,299,781.0,2825.0,359.75,-112.61986494804043,110.0,74,0
3146,299,237.0,1559.0,148.25,121.35708522400994,86.66666666666669,84,1
3147,300,312.0,2969.0,1451.5,126.86989764584402,110.0,15,0
3149,300,596.0,2917.0,1302.75,-102.22512267573576,93.33333333333334,23,0
3150,300,626.0,3157.0,1291.0,105.2551187030578,70.0,25,1
3151,300,681.0,2933.0,858.25,-97.12501634890181,120.0,49,0
3152,300,534.0,3249.5,752.5,178.1523897340054,100.0,54,0
3153,300,341.0,2232.0,629.75,-120.51023740611556,110.0,63,0
3155,300,781.0,2823.25,356.5,-109.83212985021841,106.66666666666669,77,0
3156,300,237.0,1558.5,146.0,107.87869659584132,86.66666666666669,88,0
3157,301,402.0,1962.5,1652.75,-138.12213046211573,66.66666666666667,4,0
3158,301,312.0,2968.5,1448.5,135.0,110.0,17,0
3159,301,311.0,2507.25,959.75,-123.90627698844216,116.66666666666669,42,0
3160,301,681.0,2930.5,857.5,-91.63657704161673,123.33333333333334,45,0
3161,301,681.0,2929.5,857.25,-92.2025981617658,116.66666666666669,47,0
3162,301,534.0,3248.5,752.5,174.47245984834385,103.33333333333334,54,0
3163,301,341.0,2231.75,634.0,-124.13594007791227,110.0,63,0
3165,301,781.0,2821.25,354.75,-108.99665415548857,103.33333333333334,78,0
3166,302,312.0,2970.25,1456.75,136.30195267257886,100.0,15,0
3168,302,596.0,2904.5,1302.0,-97.85331330197823,96.66666666666669,22,0
3169,302,985.0,2873.0,1096.25,77.39139320663377,100.0,33,0
3170,302,311.0,2501.5,964.0,-125.36246188706906,116.66666666666669,41,0
3171,302,534.0,3248.5,752.75,174.3824194098732,103.33333333333334,56,0
3172,302,341.0,2230.25,638.25,-124.38034472384487,110.0,65,0
3174,302,781.0,2817.5,356.5,-110.77225468204584,106.66666666666669,83,0
3175,303,312.0,2975.0,1462.75,135.64374571417542,96.66666666666669,18,0
3177,303,626.0,3170.75,1279.5,66.29735404903377,76.66666666666667,30,1
3178,303,985.0,2873.0,1096.5,76.67546873810922,103.33333333333334,38,0
3179,303,311.0,2513.0,968.5,-129.8055710922652,110.0,47,0
3180,303,681.0,2936.0,854.75,-75.96375653207353,120.0,54,0
3181,303,534.0,3248.5,752.5,174.47245984834385,103.33333333333334,61,0
3182,303,341.0,2230.0,639.0,-125.53767779197436,113.33333333333334,70,0
3184,303,781.0,2815.25,358.25,-110.65891006330747,103.33333333333334,90,0
3185,303,421.0,3047.75,343.5,-8.652541791114725,96.66666666666669,92,1
3186,304,312.0,2975.0,1465.25,134.3414568224364,103.33333333333334,11,0
3188,304,626.0,3174.0,1278.0,59.036243467926475,80.0,18,0
3189,304,311.0,2507.75,987.25,-128.0189425931702,110.0,32,0
3190,304,681.0,2941.75,851.5,-73.65182845264876,113.33333333333334,41,0
3191,304,534.0,3248.75,753.0,175.53284093861072,106.66666666666669,51,0
3192,304,341.0,2234.25,646.75,-124.9194020124577,110.0,57,0
3193,304,781.0,2807.25,362.25,-113.87528085392752,116.66666666666669,74,0
3194,305,312.0,2968.75,1465.25,138.57633437499737,106.66666666666669,9,0
3196,305,626.0,3179.5,1273.25,52.6506509553594,73.33333333333334,14,1
3197,305,985.0,2875.0,1097.5,80.07375449334829,93.33333333333334,23,0
3198,305,311.0,2516.75,997.5,-132.04922089099364,116.66666666666669,28,0
3199,305,681.0,2947.5,849.75,-71.8109543003487,110.0,35,0
3200,305,534.0,3248.75,752.75,175.60129464500451,106.66666666666669,41,0
3201,305,341.0,2239.25,650.5,-130.9555144258189,110.0,46,0
3203,305,781.0,2791.0,374.5,-107.92791976200724,116.66666666666669,59,0
3204,306,402.0,1944.75,1633.5,-123.6900675259798,60.0,5,1
3205,306,312.0,2962.25,1469.5,139.304468960508,103.33333333333334,16,0
3206,306,311.0,2526.5,1000.75,-139.04448557418112,113.33333333333334,40,0
3207,306,681.0,2954.75,838.0,-61.75026450502573,113.33333333333334,47,0
3208,306,534.0,3248.75,752.75,175.60129464500451,106.66666666666669,51,0
3209,306,781.0,2774.0,381.25,-104.78272604261568,120.0,72,0
3210,307,312.0,2956.5,1472.25,145.35905248808368,103.33333333333334,14,0
3212,307,596.0,2891.5,1303.0,-100.9540626433983,100.0,18,0
3213,307,626.0,3177.5,1269.75,53.569141879837645,86.66666666666669,21,0
3214,307,985.0,2879.25,1095.75,78.6900675259798,103.33333333333334,31,0
3215,307,681.0,2959.25,835.0,-56.745633425287956,106.66666666666669,47,0
3217,307,341.0,2248.75,658.5,-138.96465472285612,116.66666666666669,58,0
3219,307,781.0,2770.5,383.0,-102.2004687273808,123.33333333333334,75,0
3220,307,421.0,3043.25,346.0,158.4046895510323,100.0,79,1
3221,308,312.0,2956.25,1473.25,155.40988283380398,100.0,14,0
3223,308,596.0,2892.5,1301.5,-98.61564818416413,103.33333333333334,20,0
3224,308,626.0,3178.5,1267.25,52.6506509553594,83.33333333333334,21,0
3225,308,681.0,2960.5,835.5,-62.74467162505693,113.33333333333334,41,0
3226,308,534.0,3249.5,752.5,170.83765295427833,100.0,47,0
3227,308,341.0,2248.0,659.0,-132.51044707800085,103.33333333333334,53,0
3229,308,781.0,2770.5,394.25,-107.2658094950146,123.33333333333334,67,1
3230,308,237.0,1596.75,161.0,110.67442476087388,86.66666666666669,80,1
3231,309,312.0,2951.5,1470.75,155.48035731180926,100.0,13,0
3233,309,596.0,2892.25,1301.75,-97.4314079711725,100.0,20,0
3234,309,626.0,3180.5,1263.75,50.79279649503216,83.33333333333334,22,0
3235,309,985.0,2885.0,1091.25,80.29334759066029,106.66666666666669,30,0
3236,309,311.0,2558.75,999.75,-154.65382405805332,110.0,34,1
3237,309,681.0,2965.5,832.5,-58.495733280795825,113.33333333333334,43,0
3238,309,534.0,3248.75,752.0,175.53284093861072,103.33333333333334,45,0
3239,309,341.0,2248.75,663.75,-138.73139699916047,110.0,50,0
3241,309,237.0,1597.5,171.75,110.74608027568344,96.66666666666669,80,0
3242,310,664.0,2899.5,1649.25,-4.969740728110304,86.66666666666669,3,0
3243,310,312.0,2949.75,1475.25,163.9264258352536,100.0,13,0
3245,310,626.0,3184.25,1258.75,55.304846468766044,73.33333333333334,24,1
3246,310,681.0,2967.25,834.5,-55.451632943988706,110.0,49,0
3247,310,534.0,3248.75,752.0,175.53284093861072,106.66666666666669,55,0
3248,310,341.0,2250.0,673.5,-141.3401917459099,110.0,61,0
3250,310,237.0,1592.0,182.5,115.11483488614456,103.33333333333334,92,1
3251,311,664.0,2891.25,1648.5,-7.765166018425332,100.0,0,0
3252,311,312.0,2948.5,1478.25,163.03385189146385,103.33333333333334,8,0
3255,311,681.0,2975.0,831.75,-51.927218126009166,110.0,43,0
3256,311,341.0,2252.25,676.25,-141.20344790169185,106.66666666666669,52,0
3257,311,781.0,2744.75,409.0,-102.04257514288498,120.0,66,0
3259,311,421.0,3044.75,346.75,159.30454926593669,96.66666666666669,72,1
3260,311,237.0,1589.75,185.0,107.10272896905235,110.0,82,0
3261,312,664.0,2886.25,1648.25,-10.669782804496675,100.0,1,0
3263,312,626.0,3191.5,1248.0,50.52754015165618,73.33333333333334,19,0
3264,312,681.0,2976.0,833.75,-45.51616422976484,100.0,38,0
3265,312,534.0,3249.25,752.5,177.2297842027998,106.66666666666669,43,0
3266,312,341.0,2252.0,679.75,-137.83411101630657,113.33333333333334,48,0
3267,312,781.0,2737.5,416.75,-100.52078431387436,120.0,65,0
3269,312,237.0,1588.75,191.75,105.57254359681026,106.66666666666669,78,0
3270,313,664.0,2882.75,1649.75,-14.981632572390918,103.33333333333334,5,0
3271,313,312.0,2939.5,1481.0,166.8659776936037,100.0,15,0
3272,313,985.0,2887.5,1086.0,77.79953127261922,100.0,37,0
3273,313,681.0,2973.0,833.75,-45.51616422976484,96.66666666666669,49,0
3274,313,341.0,2249.0,680.25,-139.21417852273404,110.0,57,0
3275,313,781.0,2734.5,417.0,-99.72757855140159,116.66666666666669,74,0
3277,314,664.0,2883.0,1652.5,-13.62699485989154,103.33333333333334,3,0
3278,314,312.0,2936.0,1481.75,169.54009090707086,103.33333333333334,16,0
3280,314,626.0,3197.5,1241.5,48.57633437499735,73.33333333333334,26,0
3281,314,781.0,3110.0,921.5,123.02386755579664,43.33333333333334,41,1
3282,314,681.0,2969.75,833.25,-46.06091169026423,100.0,49,0
3283,314,341.0,2242.75,679.25,-135.0,113.33333333333334,55,0
3284,314,781.0,2734.5,414.25,-102.0947570770121,123.33333333333334,74,0
3286,315,664.0,2881.75,1651.5,-18.18904569965131,103.33333333333334,6,0
3287,315,312.0,2937.0,1484.75,168.8708107103888,96.66666666666669,13,0
3288,315,626.0,3199.75,1237.5,44.236101539070006,86.66666666666669,21,0
3289,315,681.0,2970.0,826.75,-43.393997010717754,106.66666666666669,40,0
3290,315,341.0,2241.25,682.25,-136.24536426676835,106.66666666666669,48,0
3292,315,237.0,1580.5,209.25,107.03776779562565,110.0,77,0
3293,316,664.0,2878.5,1655.0,-20.924501744921166,103.33333333333334,3,0
3294,316,312.0,2940.25,1483.5,166.39945748334125,103.33333333333334,11,0
3295,316,626.0,3200.5,1236.5,41.423665625002656,86.66666666666669,21,0
3296,316,985.0,2902.25,1074.25,70.60218755144176,110.0,30,1
3298,316,681.0,2967.0,822.0,-40.601294645004465,100.0,41,0
3299,316,341.0,2237.75,687.25,-142.59464336859145,106.66666666666669,49,0
3300,316,781.0,2739.0,412.75,-100.23480276342322,123.33333333333334,64,0
3301,316,237.0,1584.25,216.0,116.92767785104051,110.0,75,0
3302,316,574.0,2316.5,112.5,-103.57043438516148,100.0,78,1
3303,317,664.0,2876.0,1654.75,-22.68055960702492,103.33333333333334,2,0
3304,317,312.0,2945.0,1485.0,165.06858282186246,103.33333333333334,11,0
3305,317,626.0,3200.0,1235.5,40.10090754621224,83.33333333333334,24,0
3306,317,681.0,2957.25,815.5,-39.80557109226519,116.66666666666669,45,0
3307,317,341.0,2238.25,692.5,-140.19442890773482,116.66666666666669,51,0
3308,317,781.0,2745.25,410.0,-99.86580694308438,120.0,70,0
3310,318,664.0,2877.5,1656.25,-26.18811069748085,103.33333333333334,2,0
3311,318,312.0,2945.0,1483.25,161.27421215472745,103.33333333333334,10,0
3312,318,985.0,2911.5,1070.75,68.9076604941725,113.33333333333334,26,0
3313,318,681.0,2945.25,813.0,-40.87240829748828,120.0,37,0
3314,318,534.0,3249.25,753.25,177.27368900609375,103.33333333333334,41,0
3315,318,341.0,2231.25,694.25,-138.57633437499737,116.66666666666669,44,0
3316,318,781.0,2739.75,411.25,-98.80679269443532,120.0,64,0
3318,318,237.0,1605.75,209.5,120.8157057517292,103.33333333333334,78,0
3319,319,664.0,2876.25,1659.0,-30.510237406115557,106.66666666666669,4,0
3320,319,312.0,2948.0,1483.25,157.86450812189966,103.33333333333334,10,0
3322,319,681.0,2936.75,813.25,-43.89829388479362,123.33333333333334,38,1
3323,319,534.0,3249.25,753.5,177.2297842027998,106.66666666666669,41,0
3324,319,341.0,2230.25,694.0,-141.21563589970262,116.66666666666669,43,0
3326,319,781.0,2737.0,414.0,-102.52880770915152,123.33333333333334,58,0
3327,320,664.0,2869.75,1660.25,-34.38034472384487,113.33333333333334,3,0
3328,320,312.0,2954.25,1486.25,157.30620505490762,100.0,12,0
3330,320,626.0,3202.0,1232.25,35.41705527646743,96.66666666666669,23,0
3331,320,985.0,2931.25,1060.5,57.917812843933966,113.33333333333334,33,0
3332,320,681.0,2937.75,811.0,-42.10873040377943,113.33333333333334,43,0
3333,320,341.0,2234.0,697.75,-137.83411101630657,110.0,49,0
3334,320,781.0,2731.5,415.75,-100.52078431387436,120.0,71,0
3335,320,237.0,1606.75,212.25,118.53998518795996,103.33333333333334,82,0
3336,321,664.0,2867.75,1661.5,-35.83765295427829,106.66666666666669,2,0
3337,321,312.0,2956.5,1486.5,150.94539590092285,100.0,11,0
3338,321,596.0,2852.25,1265.75,-59.036243467926475,113.33333333333334,22,0
3339,321,626.0,3203.0,1233.25,38.659808254090095,90.0,24,1
3340,321,985.0,2935.25,1056.0,50.869600443014704,113.33333333333334,35,0
3341,321,681.0,2932.0,812.25,-40.10090754621224,116.66666666666669,46,1
3342,321,341.0,2238.0,704.0,-144.46232220802563,113.33333333333334,50,0
3343,321,781.0,2725.5,418.0,-96.9112271190247,113.33333333333334,70,0
3344,321,237.0,1608.5,215.75,121.42956561483852,110.0,85,0
3345,322,664.0,2863.75,1661.5,-43.22853025996592,113.33333333333334,1,0
3346,322,312.0,2959.25,1489.25,148.70696100407983,96.66666666666669,8,0
3347,322,626.0,3201.75,1233.0,42.97863505964399,86.66666666666669,15,1
3348,322,985.0,2940.75,1050.25,51.70983680775693,113.33333333333334,24,0
