frame,ID,centroidX,centroidY,dir,1cm,test,7,,59,75,104,135,211,237,324,341,361,377,413,436,456,510,579,609,637,664,681,720,802,844,910,1074,1104,1403,1620,1718,1799,1903,2006,2072,2192,2242,2355,2856,2880,3163,3358,3388
24,2242,2385.75,1518.75,-123.9297974,103.3333333,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1903,2650.75,1412,45.64374571,113.3333333,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,802,2541.25,1297.5,129.4724598,86.66666667,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2006,1300.5,1268.25,108.0604719,86.66666667,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,104,2331.75,1228.25,29.0546041,103.3333333,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2072,2757.25,1215,-8.004728857,106.6666667,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,844,2090,1082.5,62.02052561,116.6666667,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2856,2082.75,882.5,-116.9521789,110,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,59,2240.5,513.25,100.0606898,93.33333333,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,720,1096.75,57.75,72.69947281,106.6666667,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2242,2385.75,1519,-123.2065703,100,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1903,2648.75,1413,50.30092652,113.3333333,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,802,2535.75,1295.5,128.3951645,96.66666667,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,3358,2884.5,1274.25,114.1666298,76.66666667,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,104,2333.75,1226,27.51200262,100,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,844,2091.5,1081.75,58.89119117,120,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2856,2083.25,882.25,-113.8752809,106.6666667,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,720,1102.5,62.25,65.15761089,100,123,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2242,2384.75,1519.5,-119.9536082,103.3333333,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1903,2635.5,1421.75,54.16234705,116.6666667,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,802,2534.25,1295.75,131.6981343,90,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,3358,2879.75,1271.25,98.56914188,103.3333333,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2006,1297,1272.75,104.0362435,83.33333333,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,104,2333.5,1225.25,-43.33166255,86.66666667,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,844,2090.75,1082.25,58.76078511,116.6666667,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,59,2274.5,529.5,112.7509763,83.33333333,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,59,2759.5,1632.75,49.30446896,116.6666667,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2242,2385.5,1519,-123.6900675,100,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1903,2633.75,1420.5,53.61564818,113.3333333,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,802,2534.25,1300.25,135,90,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,324,2333,1225,-45,100,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,844,2089.25,1081.25,57.90740867,113.3333333,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2856,2083,882.25,-114.2277453,110,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,456,1094.5,59.75,66.92958775,96.66666667,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2242,2385.5,1519,-123.6900675,103.3333333,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1903,2638.25,1426.5,52.63333059,113.3333333,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,802,2532.75,1301.5,138.0127875,96.66666667,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,237,2452,1275.75,-33.20657032,103.3333333,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,104,2334.75,1225.25,-51.2034479,96.66666667,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,844,2087.75,1080.75,58.44861505,113.3333333,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,59,2303.25,531.75,111.6444351,106.6666667,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,720,1087.5,54,70.97439396,103.3333333,106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2242,2385,1519.75,-124.3460974,103.3333333,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1903,2640.75,1427.75,53.65254179,110,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,802,2526.5,1301.5,139.5739213,96.66666667,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2072,2884.75,1277.75,113.1985905,73.33333333,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2006,1297.5,1280,109.9831065,93.33333333,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,104,2334.75,1230,-39.58813085,100,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,844,2089.75,1082,57.72435569,116.6666667,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2856,2082.5,882.25,-114.9627898,106.6666667,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,59,2326,542.5,128.3674854,96.66666667,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,720,1082.25,51.75,75.7354877,106.6666667,116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2242,2384.5,1519.5,-120.379126,96.66666667,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1903,2638.75,1428.75,53.65254179,116.6666667,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,802,2521,1294.5,143.4711446,93.33333333,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,844,2089,1082,59.03624347,116.6666667,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2856,2082.5,882.25,-114.9627898,106.6666667,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,720,1087.25,53.25,77.57405713,103.3333333,113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2242,2385.75,1519.75,-122.0925913,93.33333333,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1903,2639,1428.25,51.74557965,113.3333333,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,802,2519.5,1289.25,145.3590525,100,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,104,2339.25,1232.75,27.89727103,103.3333333,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,844,2088.5,1081.75,57.82878287,113.3333333,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2856,2082.75,882.75,-116.17529,113.3333333,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,59,2377,567.5,138.6522228,80,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,720,1090,52.25,74.18080605,106.6666667,117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2242,2385.25,1519.5,-121.9208762,100,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1903,2641,1429.25,54.56668599,106.6666667,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,802,2519.25,1288.75,142.9696104,93.33333333,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,104,2340.75,1235.75,28.00917671,100,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,844,2088.5,1082.25,61.97549947,116.6666667,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2856,2082.75,882.75,-116.17529,113.3333333,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,59,2384.25,579.5,146.0825695,86.66666667,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2242,2384.25,1519.25,-121.5513849,103.3333333,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1903,2641.25,1427.75,56.53462065,110,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,802,2519.75,1288.75,144.2726018,93.33333333,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,104,2342.75,1234.75,26.17528998,96.66666667,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,844,2088.5,1082.25,61.97549947,116.6666667,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2242,2384.5,1520,-121.8274466,100,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1903,2643,1429.25,56.54669055,110,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,3358,2897,1278.75,102.6086068,103.3333333,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,802,2523,1289,141.8427734,93.33333333,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,104,2339.75,1233.25,25.25316339,110,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,844,2087,1082.25,58.3392489,116.6666667,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2856,2083,883,-115.0168935,106.6666667,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,59,2372.5,580,140.5993393,110,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,720,1095.25,60.5,71.87813975,100,104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2242,2385.75,1520.75,-123.9297974,100,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1903,2643.5,1429,58.17255342,110,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,802,2530.5,1292,131.6335393,86.66666667,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,3358,2898,1279,104.7435628,100,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,104,2341.5,1239,28.44292862,103.3333333,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,844,2086.5,1082.25,61.97549947,116.6666667,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2856,2082.5,883,-115.7693276,106.6666667,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,59,2370.5,584,131.6335393,113.3333333,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2242,2386,1520,-119.7448813,100,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1074,1870.75,1427.5,-52.43140797,73.33333333,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1903,2644.75,1430.5,57.31944526,106.6666667,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,802,2542.75,1298.5,128.9041385,86.66666667,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,3358,2899.75,1282,113.6705385,83.33333333,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,104,2341.75,1238,24.05734945,100,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,844,2086.5,1082.5,61.26020471,116.6666667,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2856,2082.5,883,-115.7693276,106.6666667,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,59,2384.25,588.5,129.9078849,110,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2242,2385,1520.25,-124.8544556,96.66666667,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1903,2646.75,1432,55.81387751,106.6666667,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,802,2551.5,1300,123.6900675,100,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,3358,2900.75,1282.75,115.4268742,103.3333333,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,104,2343,1234.25,22.83365418,103.3333333,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,844,2086.5,1082.5,61.26020471,116.6666667,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,59,2384.75,589.5,133.3316626,116.6666667,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2242,2386,1520.75,-123.4533095,100,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1903,2648,1431.5,57.6525565,113.3333333,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1074,1849.25,1421.25,-37.05652819,93.33333333,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,802,2562,1302.25,118.9676606,86.66666667,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,3358,2900,1277.75,105.4463164,103.3333333,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,104,2341.5,1238.25,27.95096903,106.6666667,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,844,2086.5,1082.5,61.26020471,116.6666667,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,59,2379.75,585.25,125.1806994,120,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2242,2385.25,1520.5,-123.6900675,100,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1903,2648,1429.25,56.54669055,113.3333333,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1074,1832.75,1418.5,-37.95423088,86.66666667,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2006,1415.25,1302.75,100.98065,103.3333333,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,802,2563.5,1303,114.3045493,90,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,59,2904.5,1281.5,16.92751306,86.66666667,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,104,2343.25,1243.5,26.56505118,110,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,844,2086.5,1082.75,60.55457127,116.6666667,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2856,2082.75,882.75,-116.17529,106.6666667,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,59,2393.25,585.5,119.9536082,113.3333333,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,413,1885.25,419.75,41.90594194,90,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2242,2385.75,1519.25,-125.3401069,103.3333333,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1903,2648.75,1430.75,58.44861505,106.6666667,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,802,2570.75,1304.25,110.6589101,93.33333333,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,3358,2909.75,1278.25,113.0088701,80,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,104,2342.5,1235,24.90476881,96.66666667,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,844,2086.25,1083.5,61.64503821,113.3333333,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2856,2082.25,882.75,-116.9657144,103.3333333,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,59,2405.75,596.5,120.3112132,123.3333333,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,720,1135.75,57,86.47854662,110,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2242,2385.75,1519.5,-124.6409475,100,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1074,1833.75,1419.75,-39.68545433,83.33333333,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1903,2648.75,1433.25,58.76078511,120,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,802,2579.75,1305.25,102.2647737,86.66666667,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,3358,2913.5,1278,102.2004687,110,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,104,2342,1234.5,25.64100582,103.3333333,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,844,2086.5,1083.25,59.1723377,116.6666667,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,324,2082.25,882.75,-116.9657144,103.3333333,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,59,2409.25,601.5,125.4457103,116.6666667,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,413,1893.75,413.75,55.61965528,113.3333333,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,720,1135.25,55.5,84.19327309,110,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2242,2386.25,1520.5,-123.6900675,96.66666667,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1903,2646.75,1439,59.45242825,116.6666667,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,802,2585.5,1305,106.8583988,93.33333333,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,3358,2919.25,1276.25,106.2323507,100,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,104,2342.5,1236,-43.78112476,100,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,844,2085.75,1082.75,61.69924423,113.3333333,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2856,2081.75,882.5,-116.9521789,106.6666667,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,59,2421,609.5,116.5650512,123.3333333,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,413,1901,409.25,58.3392489,116.6666667,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,720,1137,54.25,81.99527114,106.6666667,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2242,2386.25,1519.25,-121.5513849,106.6666667,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1903,2647.5,1440.25,60.36161631,106.6666667,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1074,1825,1410,-31.60750225,93.33333333,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2355,845.75,1324,-95.07960786,130,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,3358,2923.75,1281.25,104.5889187,106.6666667,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,104,2342.25,1230.75,-41.42366563,93.33333333,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2355,2764.5,1208.25,144.1178628,56.66666667,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,844,2085.75,1083.25,63.08344538,113.3333333,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2856,2081.75,882.5,-116.9521789,106.6666667,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,59,2442.75,599.25,111.3706223,110,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,413,1901.5,411.75,56.08256946,120,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,720,1137.75,48.25,82.11686068,110,116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2242,2386.5,1519.25,-121.1088088,106.6666667,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1903,2647.5,1438.5,57.80426607,110,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1074,1825,1407.75,-33.20657032,90,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,3358,2925,1283.5,103.3245313,103.3333333,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,844,2086,1083,60.64224646,116.6666667,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2856,2081.75,882.5,-116.9521789,106.6666667,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,413,1895,424.75,53.13010235,113.3333333,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,720,1138.5,42.25,78.85711014,103.3333333,121,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2242,2385.25,1519.25,-124.3803447,96.66666667,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1903,2647.5,1438,58.17255342,106.6666667,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1074,1827.25,1407.5,-31.42956561,90,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,3358,2924.25,1285.25,104.9816326,106.6666667,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,844,2085.5,1083.75,56.08256946,116.6666667,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2856,2081.75,882.5,-116.9521789,106.6666667,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,59,2490,608.25,102.439562,113.3333333,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,413,1898.5,437.5,59.62087399,110,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,720,1139,37.5,74.29136217,90,115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1074,1833.5,1406,-34.15969455,100,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1903,2648.5,1437.75,58.89119117,110,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,3358,2924.75,1285.5,103.851419,110,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,104,2340.75,1231.75,-42.45519562,93.33333333,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,844,2084,1083.25,58.3392489,116.6666667,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,413,1893.25,430.25,60.37625125,96.66666667,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,720,1139.75,34.25,78.69006753,100,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2242,2385.25,1520.5,-125.6398092,100,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1074,1837.75,1409.25,-30.32360686,100,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1903,2648.5,1436.5,57.80426607,110,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
