,frame,ID,centroidX,centroidY,dir,1cm,test,7
14420,2213,151.0,2212.0,767.0,-109.44003482817621,120.0,41.0,0
14421,2213,237.0,3064.0,532.25,-100.61965527615514,103.33333333333334,49.0,0
14423,2214,402.0,2697.25,1792.25,67.03622694014545,113.33333333333334,1.0,0
14424,2214,1947.0,2236.75,1099.75,103.84069549165562,113.33333333333334,25.0,0
14425,2214,151.0,2212.25,768.25,-111.3706222693432,116.66666666666669,43.0,0
14426,2214,237.0,3064.0,531.75,-99.22988624372772,100.0,55.0,0
14428,2215,402.0,2697.25,1797.5,69.55045238920742,103.33333333333334,4.0,0
14429,2215,596.0,2832.5,1648.0,6.115503566285407,100.0,10.0,0
14430,2215,1947.0,2239.5,1104.25,107.2658094950146,116.66666666666669,32.0,0
14432,2215,151.0,2211.25,770.5,-107.68439202655777,120.0,49.0,0
14433,2215,220.0,2534.5,690.25,-6.009005957494526,96.66666666666669,54.0,1
14434,2215,237.0,3064.75,531.75,-96.1886159632416,96.66666666666669,60.0,0
14436,2216,402.0,2696.25,1801.5,70.75047412731827,110.0,1.0,0
14437,2216,596.0,2832.5,1643.75,7.275004957889255,93.33333333333334,4.0,0
14438,2216,1947.0,2241.0,1107.25,110.5560452195835,123.33333333333334,20.0,0
14439,2216,151.0,2212.5,773.0,-112.98871680208063,120.0,36.0,0
14440,2216,220.0,2543.0,689.25,74.55368363230745,100.0,38.0,1
14441,2216,237.0,3070.0,531.0,-98.53076560994812,106.66666666666669,45.0,1
14442,2217,402.0,2696.5,1807.5,72.5528115767178,110.0,2.0,1
14443,2217,1947.0,2244.75,1106.0,106.16449915225692,120.0,25.0,0
14444,2217,151.0,2211.75,770.5,-112.9057696584172,120.0,44.0,0
14445,2217,220.0,2547.75,690.0,71.8008349469546,103.33333333333334,49.0,1
14446,2217,237.0,3070.75,531.5,-96.86999230821426,100.0,58.0,0
14448,2218,402.0,2697.25,1811.5,81.5110561194953,113.33333333333334,3.0,0
14449,2218,596.0,2831.75,1646.0,9.130176482278694,96.66666666666669,7.0,1
14450,2218,1947.0,2244.25,1106.75,108.43494882292202,100.0,26.0,1
14451,2218,151.0,2209.5,768.5,-107.4471884232822,116.66666666666669,42.0,0
14452,2218,220.0,2550.5,688.75,-10.304846468766033,96.66666666666669,48.0,1
14453,2218,237.0,3071.25,531.75,-96.66665989090136,106.66666666666669,57.0,0
14455,2219,402.0,2699.0,1812.75,80.81116392264123,113.33333333333334,3.0,0
14456,2219,596.0,2833.0,1643.75,10.53918372862823,96.66666666666669,5.0,0
14457,2219,1947.0,2248.0,1105.0,105.52411099675426,123.33333333333334,24.0,0
14458,2219,151.0,2209.25,769.0,-109.17900802581072,113.33333333333334,39.0,0
14459,2219,220.0,2556.5,689.5,73.44292862436335,106.66666666666669,44.0,1
14460,2219,237.0,3068.5,533.0,-98.74616226255522,106.66666666666669,51.0,0
14462,2220,596.0,2832.75,1645.25,9.637538112930946,96.66666666666669,4.0,0
14463,2220,1947.0,2248.75,1106.25,114.19320898728876,123.33333333333334,21.0,0
14464,2220,151.0,2210.25,768.25,-111.3706222693432,120.0,37.0,1
14465,2221,402.0,2704.5,1815.5,85.10090754621224,116.66666666666669,2.0,0
14466,2221,1947.0,2247.75,1104.0,110.26569747094752,103.33333333333334,27.0,0
14467,2221,151.0,2210.0,766.0,-108.43494882292202,120.0,45.0,0
14468,2221,220.0,2570.5,684.0,74.05460409907715,113.33333333333334,51.0,0
14469,2221,237.0,3066.5,530.75,-99.96380418990721,106.66666666666669,58.0,1
14471,2222,402.0,2709.25,1817.0,86.58341180822866,110.0,3.0,0
14472,2222,596.0,2830.75,1645.75,8.673174047879765,96.66666666666669,5.0,1
14473,2222,1947.0,2248.5,1104.0,109.98310652189998,106.66666666666669,24.0,0
14474,2222,151.0,2209.5,765.75,-109.6538240580533,116.66666666666669,40.0,0
14475,2222,220.0,2574.0,686.5,70.14478563067895,110.0,48.0,0
14476,2222,237.0,3065.0,531.5,-97.90716270295844,110.0,54.0,0
14478,2223,1947.0,2248.75,1105.0,110.98489783588221,123.33333333333334,20.0,0
14479,2223,151.0,2209.0,763.5,-107.92791976200724,120.0,40.0,0
14480,2223,237.0,3063.75,531.5,-98.01709307365532,113.33333333333334,54.0,0
14481,2224,1947.0,2245.0,1107.25,112.87366519062671,106.66666666666669,24.0,0
14482,2224,237.0,3065.0,531.0,-96.00900595749451,100.0,55.0,1
14484,2225,402.0,2704.0,1818.0,82.8749836510982,113.33333333333334,5.0,0
14485,2225,1947.0,2245.75,1110.75,112.7965214679426,116.66666666666669,26.0,0
14486,2225,151.0,2210.75,764.25,-107.94940299291387,116.66666666666669,43.0,0
14487,2225,237.0,3068.0,531.0,-98.97262661489641,103.33333333333334,58.0,1
14489,2226,402.0,2701.5,1820.25,85.66768601681149,113.33333333333334,3.0,0
14490,2226,596.0,2833.0,1651.75,14.322719978203551,100.0,8.0,1
14492,2226,151.0,2214.25,763.25,-111.3706222693432,120.0,40.0,0
14493,2226,237.0,3068.25,530.75,-99.11786275379579,103.33333333333334,55.0,1
14495,2227,402.0,2701.5,1818.75,83.94580810588515,113.33333333333334,1.0,0
14497,2227,151.0,2213.75,766.25,-107.94940299291387,120.0,38.0,0
14498,2227,237.0,3068.5,531.25,-98.02723751043196,103.33333333333334,52.0,1
14500,2228,402.0,2700.25,1816.0,83.57125225117016,116.66666666666669,2.0,0
14501,2228,596.0,2836.5,1650.0,16.26020470831196,96.66666666666669,5.0,0
14503,2228,151.0,2213.5,768.0,-111.80140948635182,120.0,46.0,0
14505,2228,237.0,3068.25,532.25,-100.4914770123316,103.33333333333334,58.0,0
14507,2229,402.0,2699.25,1813.5,77.47119229084848,110.0,1.0,0
14509,2229,151.0,2214.0,767.75,-111.33685929180565,116.66666666666669,41.0,0
14510,2229,237.0,3068.5,533.0,-99.21102654081669,106.66666666666669,54.0,0
14512,2230,402.0,2700.0,1812.5,81.63411387596743,116.66666666666669,1.0,0
14513,2230,596.0,2835.25,1653.75,15.255118703057775,103.33333333333334,4.0,1
14515,2230,151.0,2215.25,766.5,-113.49856567595214,113.33333333333334,39.0,0
14517,2230,237.0,3066.25,533.0,-101.17383824181472,110.0,51.0,1
14518,2231,402.0,2700.5,1811.5,78.6900675259798,113.33333333333334,2.0,0
14520,2231,151.0,2212.0,763.75,-109.14813745793958,120.0,44.0,0
14521,2231,237.0,3066.0,531.75,-101.99689930792357,106.66666666666669,55.0,1
14522,2232,402.0,2703.25,1811.5,76.65127288671263,106.66666666666669,3.0,0
14524,2232,985.0,2423.0,912.25,117.3238913013465,116.66666666666669,35.0,1
14525,2232,237.0,2517.25,815.5,126.73282666448938,96.66666666666669,38.0,1
14526,2232,151.0,2211.75,763.0,-111.52260010790708,120.0,41.0,0
14527,2232,237.0,3066.5,530.5,-100.1755108430432,106.66666666666669,54.0,0
14528,2233,402.0,2703.0,1810.75,80.81116392264123,113.33333333333334,3.0,1
14530,2233,985.0,2423.75,915.25,106.29404745659893,106.66666666666669,35.0,1
14531,2233,151.0,2214.5,764.5,-111.5014343240479,123.33333333333334,40.0,0
14532,2233,237.0,3066.0,530.5,-99.92624550665172,103.33333333333334,52.0,1
14533,2234,402.0,2702.25,1808.25,74.89890183861456,106.66666666666669,3.0,0
14535,2234,151.0,2213.0,767.25,-111.6559890384225,120.0,41.0,0
14536,2234,237.0,3066.5,530.5,-100.1755108430432,106.66666666666669,51.0,0
14537,2235,402.0,2702.0,1805.5,77.66091272167381,113.33333333333334,2.0,0
14539,2235,985.0,2427.75,914.75,110.22485943116808,96.66666666666669,39.0,0
14540,2235,151.0,2213.25,768.0,-109.17900802581072,116.66666666666669,44.0,0
14541,2235,237.0,3069.25,530.75,-99.58294472353258,106.66666666666669,50.0,0
14543,2236,402.0,2702.0,1803.0,72.64597536373867,110.0,5.0,0
14545,2236,151.0,2214.25,767.5,-111.80140948635182,116.66666666666669,44.0,0
14546,2236,237.0,3070.0,530.75,-99.70665240933971,106.66666666666669,57.0,1
14548,2237,402.0,2703.75,1806.25,75.3432488842396,110.0,3.0,1
14550,2237,151.0,2212.5,766.0,-109.98310652189998,116.66666666666669,40.0,0
14552,2238,402.0,2698.0,1810.25,80.86982351772131,106.66666666666669,3.0,0
14554,2238,151.0,2212.5,764.5,-107.4471884232822,116.66666666666669,41.0,0
14557,2239,151.0,2214.25,763.5,-110.64699082497036,120.0,42.0,0
14558,2239,237.0,3069.75,531.0,-98.63713141507077,110.0,53.0,0
14559,2240,402.0,2697.25,1810.0,79.84573341979974,110.0,3.0,0
14560,2240,220.0,2489.75,777.75,-45.0,100.0,44.0,1
14561,2240,151.0,2215.0,762.5,-110.92450174492114,116.66666666666669,45.0,0
14563,2240,237.0,3070.25,533.0,-98.85795876362837,116.66666666666669,56.0,0
14566,2241,151.0,2215.25,762.75,-109.91640599380906,116.66666666666669,44.0,0
14567,2241,237.0,3070.75,531.25,-97.9269266826896,113.33333333333334,57.0,0
14569,2242,402.0,2685.0,1811.0,79.99202019855865,116.66666666666669,4.0,0
14571,2242,985.0,2438.5,925.5,124.11447294534128,116.66666666666669,38.0,1
14572,2242,151.0,2215.5,761.75,-109.6538240580533,120.0,43.0,0
14573,2242,137.0,2480.75,762.5,-36.55247275209154,96.66666666666669,44.0,1
14574,2242,237.0,3069.75,529.25,-98.80679269443532,103.33333333333334,53.0,0
14576,2243,402.0,2689.75,1808.0,83.38653951768524,116.66666666666669,4.0,1
14578,2243,985.0,2438.75,917.75,118.41266144307258,116.66666666666669,41.0,1
14579,2243,151.0,2216.25,760.25,-107.48799737614857,116.66666666666669,46.0,0
14580,2243,137.0,2472.25,754.75,-38.79655209830817,103.33333333333334,49.0,1
14581,2243,237.0,3069.5,529.75,-96.581944655178,106.66666666666669,60.0,0
14583,2244,402.0,2688.75,1807.75,83.85337434035333,116.66666666666669,5.0,0
14584,2244,985.0,2437.5,915.0,120.14138555207536,116.66666666666669,43.0,0
14585,2244,151.0,2215.5,761.25,-111.0923395058275,113.33333333333334,49.0,0
14586,2244,137.0,2474.25,762.25,-35.7273982227997,100.0,50.0,0
14587,2244,237.0,3070.25,529.75,-96.66665989090136,106.66666666666669,61.0,0
14589,2245,402.0,2687.5,1808.0,83.48019824834302,116.66666666666669,2.0,0
14591,2245,151.0,2215.0,761.0,-112.38013505195957,120.0,38.0,0
14592,2245,137.0,2472.25,761.5,-39.80557109226519,110.0,39.0,0
14594,2246,402.0,2688.75,1810.75,87.51044707800085,116.66666666666669,3.0,0
14596,2246,985.0,2433.75,916.75,116.91655461695134,120.0,45.0,1
14597,2246,151.0,2215.75,760.5,-114.12098311944257,116.66666666666669,50.0,0
14598,2246,237.0,3072.25,529.0,-96.2540327439165,103.33333333333334,61.0,0
14601,2247,985.0,2432.0,911.5,117.97947438848014,116.66666666666669,40.0,0
14602,2247,151.0,2216.5,762.0,-112.98871680208063,120.0,44.0,0
14603,2247,137.0,2451.75,758.5,-45.56726640985794,106.66666666666669,46.0,1
14604,2247,237.0,3071.25,530.0,-101.73857120672231,96.66666666666669,56.0,1
14607,2248,151.0,2216.75,762.0,-112.68055960702492,113.33333333333334,46.0,1
14608,2248,137.0,2445.5,755.5,-49.57392125990086,110.0,48.0,0
14610,2248,237.0,3071.25,530.0,-95.93152692491975,113.33333333333334,59.0,0
14612,2249,151.0,2220.0,764.25,-114.50740523012972,120.0,45.0,0
14613,2249,137.0,2441.25,757.25,-49.666858371439,103.33333333333334,47.0,1
14614,2249,237.0,3070.25,529.5,-97.03794076318468,103.33333333333334,56.0,0
14616,2250,151.0,2220.0,765.25,-117.23514669930252,113.33333333333334,44.0,1
14617,2250,137.0,2439.75,751.75,-49.48460600954463,110.0,46.0,0
14618,2250,237.0,3070.75,529.25,-95.33215888165957,106.66666666666669,55.0,0
14619,2251,151.0,2218.5,764.25,-115.15930191603165,116.66666666666669,45.0,0
14620,2251,137.0,2434.5,748.25,-45.578725565607755,110.0,47.0,1
14622,2251,237.0,3073.25,526.25,-95.19442890773479,100.0,58.0,0
14623,2252,985.0,2394.75,897.25,68.38522105721376,93.33333333333334,39.0,1
14624,2252,151.0,2217.75,764.0,-112.68055960702492,123.33333333333334,43.0,0
14625,2252,137.0,2430.5,751.5,-51.581944655178006,113.33333333333334,45.0,1
14628,2253,151.0,2216.5,763.25,-112.24902365721238,120.0,44.0,0
14629,2253,137.0,2426.75,752.5,-54.55428967240177,113.33333333333334,47.0,1
14630,2253,237.0,3065.75,524.75,-97.30575953331085,96.66666666666669,56.0,0
14633,2255,151.0,2213.5,762.25,-108.18904569965132,120.0,42.0,0
14634,2255,137.0,2419.5,758.25,-61.975499467929744,100.0,44.0,1
14636,2255,237.0,3071.5,524.75,-93.66778805553145,100.0,55.0,0
14638,2256,402.0,2682.25,1824.0,119.39605285494325,116.66666666666669,1.0,1
14639,2256,151.0,2213.0,762.25,-108.68735150521117,113.33333333333334,40.0,0
14641,2257,151.0,2213.5,761.25,-111.0923395058275,120.0,43.0,0
14642,2257,237.0,3068.25,528.0,-95.64054943215685,93.33333333333334,52.0,1
14644,2258,151.0,2215.25,762.0,-112.08717160322834,123.33333333333334,43.0,0
14645,2258,237.0,3067.25,528.0,-95.93152692491975,106.66666666666669,50.0,1
14647,2259,237.0,3067.75,526.75,-93.62148470411735,96.66666666666669,54.0,1
14649,2260,402.0,2686.5,1812.25,123.8785398051097,116.66666666666669,1.0,0
14650,2260,151.0,2214.75,763.5,-111.20922613422279,116.66666666666669,50.0,0
14651,2260,137.0,2399.75,742.25,-53.297144969836864,106.66666666666669,52.0,1
14652,2260,237.0,3066.5,525.5,-97.69605172201658,100.0,62.0,0
14653,2261,402.0,2686.5,1822.75,100.52078431387436,116.66666666666669,3.0,0
14655,2262,402.0,2685.5,1827.75,117.8596506952423,116.66666666666669,2.0,1
14656,2262,596.0,2830.75,1704.75,39.28940686250036,113.33333333333334,5.0,1
14657,2262,151.0,2216.75,765.25,-116.20011484134736,113.33333333333334,39.0,0
14658,2262,137.0,2402.5,741.0,-58.1725534233269,113.33333333333334,40.0,1
14659,2262,237.0,3069.0,528.0,-96.00900595749451,106.66666666666669,49.0,0
14661,2263,151.0,2217.5,767.0,-120.14138555207536,120.0,40.0,0
14662,2263,237.0,3067.25,527.5,-98.24632081446852,106.66666666666669,53.0,0
14663,2264,985.0,2348.5,884.75,18.034285567129857,93.33333333333334,41.0,0
14664,2264,151.0,2216.5,767.0,-118.6104596659652,116.66666666666669,44.0,0
14665,2264,137.0,2404.25,738.75,-52.96961039432136,110.0,46.0,1
14666,2264,237.0,3068.0,527.5,-98.88065915052023,106.66666666666669,56.0,0
14668,2265,402.0,2684.75,1819.75,90.93919094573559,113.33333333333334,1.0,0
14669,2265,985.0,2344.25,880.75,16.389540334034788,93.33333333333334,39.0,0
14670,2265,151.0,2217.0,766.75,-114.37646861667477,116.66666666666669,42.0,0
14671,2265,137.0,2402.5,737.0,-52.81529354676688,110.0,44.0,0
14672,2265,237.0,3067.75,528.75,-98.13010235415598,110.0,54.0,0
14673,2266,402.0,2683.75,1819.0,86.47854662307778,113.33333333333334,3.0,0
14674,2266,151.0,2217.5,768.0,-117.29957221133282,113.33333333333334,44.0,0
14676,2267,402.0,2690.0,1815.25,79.76519723657678,116.66666666666669,2.0,0
14677,2267,985.0,2338.0,880.5,11.689369175439193,103.33333333333334,43.0,1
14678,2267,151.0,2215.5,767.75,-116.565051177078,116.66666666666669,48.0,0
14679,2267,137.0,2401.75,732.0,-51.34019174590991,113.33333333333334,50.0,0
14681,2267,237.0,3070.5,528.75,-93.86546116985176,113.33333333333334,61.0,0
14682,2268,402.0,2694.5,1805.75,72.96223220437436,106.66666666666669,2.0,0
14683,2268,985.0,2340.25,875.25,8.841814560191672,100.0,39.0,0
14684,2268,151.0,2214.75,767.5,-114.12098311944257,116.66666666666669,42.0,0
14685,2268,137.0,2402.25,730.0,-52.33437880141671,113.33333333333334,43.0,0
14687,2268,237.0,3065.5,528.25,-96.88172363063696,110.0,53.0,0
14688,2269,402.0,2692.5,1805.75,66.92958775017536,96.66666666666669,5.0,0
14689,2269,985.0,2343.5,882.0,9.462322208025618,103.33333333333334,37.0,0
14690,2269,151.0,2213.75,768.5,-115.46334506187162,116.66666666666669,42.0,0
14691,2269,137.0,2401.25,729.0,-47.83411101630652,110.0,43.0,1
14693,2269,237.0,3075.75,524.75,-94.84400037508068,93.33333333333334,52.0,0
14694,2270,402.0,2692.0,1803.75,64.25929164376716,103.33333333333334,4.0,0
14696,2270,985.0,2345.25,884.0,11.1130405359483,96.66666666666669,37.0,1
14697,2270,151.0,2213.75,768.0,-116.92767785104051,116.66666666666669,40.0,0
14698,2270,137.0,2399.5,729.5,-49.57392125990086,113.33333333333334,42.0,1
14700,2271,402.0,2688.25,1804.25,54.9262455066517,100.0,4.0,1
14702,2271,151.0,2213.75,768.75,-114.71744091108341,113.33333333333334,43.0,0
14703,2271,137.0,2396.5,725.0,-46.169139327907416,113.33333333333334,45.0,1
14705,2272,402.0,2687.25,1804.0,59.808377039042384,103.33333333333334,2.0,1
14706,2272,985.0,2349.75,887.5,12.633361935275012,96.66666666666669,44.0,0
14707,2272,151.0,2212.5,769.5,-117.25532837494309,116.66666666666669,47.0,1
14708,2272,137.0,2393.25,727.0,-40.87240829748828,113.33333333333334,49.0,0
14709,2272,237.0,3071.75,526.0,-96.08852815419519,100.0,59.0,1
14710,2273,402.0,2686.75,1801.75,51.48307369289724,103.33333333333334,3.0,0
14712,2273,151.0,2209.25,770.0,-116.21137801783155,116.66666666666669,45.0,0
14713,2273,137.0,2390.75,728.25,-48.30186567443501,113.33333333333334,47.0,0
14714,2273,237.0,3068.25,525.25,-96.14662565964669,103.33333333333334,57.0,0
14716,2274,1947.0,2691.75,1796.25,45.0,93.33333333333334,3.0,1
14717,2274,151.0,2208.5,769.25,-115.15930191603165,116.66666666666669,42.0,0
14718,2274,137.0,2389.5,731.5,-49.57392125990086,116.66666666666669,43.0,0
14719,2274,237.0,3070.0,526.5,-94.28915332881904,100.0,52.0,0
14720,2275,402.0,2695.0,1790.0,41.98721249581666,90.0,2.0,1
14722,2275,985.0,2355.25,892.75,20.432828679398686,90.0,35.0,0
14723,2275,151.0,2208.25,770.75,-116.91655461695134,120.0,38.0,0
14724,2275,137.0,2385.0,736.5,-46.12330271407543,110.0,40.0,0
14727,2276,985.0,2356.75,891.75,22.38013505195957,86.66666666666669,40.0,1
14728,2276,151.0,2205.25,771.25,-119.84593194968741,113.33333333333334,43.0,0
14729,2276,137.0,2384.0,736.5,-43.830860672092584,110.0,45.0,1
14731,2277,402.0,2695.25,1792.5,36.430858120162355,90.0,4.0,1
14732,2277,151.0,2205.5,771.0,-117.29957221133282,113.33333333333334,46.0,0
14733,2277,137.0,2384.25,738.5,-49.044485574181095,113.33333333333334,48.0,0
14736,2278,151.0,2205.75,768.75,-113.40468955103232,123.33333333333334,45.0,0
14737,2278,137.0,2387.5,736.5,-49.57392125990086,110.0,48.0,0
14739,2278,237.0,3064.75,525.25,-100.5610106911964,106.66666666666669,57.0,1
14740,2279,402.0,2696.25,1790.25,29.29136217098425,90.0,4.0,1
14742,2279,151.0,2201.25,769.25,-111.3706222693432,116.66666666666669,45.0,0
14743,2279,137.0,2391.0,735.75,-47.89126959622057,120.0,47.0,1
14744,2279,237.0,3068.5,526.0,-96.9112271190247,106.66666666666669,57.0,1
14746,2280,985.0,2354.25,893.25,18.434948822922014,93.33333333333334,38.0,1
14747,2280,151.0,2198.5,767.75,-110.74608027568344,116.66666666666669,43.0,0
14748,2280,137.0,2397.25,730.25,-47.24574256589507,120.0,46.0,0
14750,2281,151.0,2198.25,769.5,-111.80140948635182,113.33333333333334,42.0,0
14751,2281,137.0,2399.75,730.75,-51.9810574068298,116.66666666666669,44.0,0
14754,2282,985.0,2344.75,890.5,8.820379552021057,100.0,43.0,1
14755,2282,151.0,2196.25,770.5,-114.77514056883192,113.33333333333334,46.0,0
14756,2282,137.0,2405.25,728.0,-45.590657214646676,113.33333333333334,48.0,0
14758,2283,151.0,2193.0,770.5,-115.11483488614456,116.66666666666669,41.0,0
14759,2283,137.0,2410.0,723.5,-39.173657970444225,110.0,42.0,0
14760,2283,237.0,3071.5,524.75,-93.86546116985176,100.0,54.0,0
14762,2284,151.0,2192.0,769.5,-112.10944834375168,120.0,41.0,0
14763,2284,137.0,2403.5,728.0,-34.15969454566943,113.33333333333334,43.0,0
14766,2285,985.0,2331.25,879.0,-19.290046219188735,103.33333333333334,40.0,0
14767,2285,151.0,2190.75,769.0,-112.68055960702492,116.66666666666669,43.0,0
14768,2285,137.0,2402.5,730.25,-29.134292197226177,113.33333333333334,44.0,0
14769,2285,237.0,3068.25,525.25,-95.79279649503216,96.66666666666669,53.0,1
14772,2286,151.0,2190.75,771.5,-111.20922613422279,113.33333333333334,46.0,0
14773,2286,137.0,2402.25,729.75,-26.17528998175993,106.66666666666669,48.0,1
14774,2286,237.0,3068.25,525.5,-98.24632081446852,106.66666666666669,60.0,1
14775,2287,151.0,2189.25,771.5,-114.77514056883192,116.66666666666669,45.0,0
14776,2287,137.0,2402.0,729.0,-28.07248693585296,110.0,47.0,0
14780,2288,151.0,2190.25,773.0,-113.30489053920313,116.66666666666669,49.0,0
14781,2288,137.0,2402.25,728.25,-26.965714432870143,110.0,51.0,0
14783,2288,237.0,3072.25,526.75,-93.53229458389087,113.33333333333334,61.0,0
14785,2289,151.0,2189.75,775.25,-113.19859051364818,116.66666666666669,45.0,0
14786,2289,137.0,2403.0,727.5,-24.304549265936718,110.0,47.0,0
14788,2289,237.0,3070.75,526.5,-94.34323995168941,110.0,57.0,0
14789,2290,402.0,2671.0,1796.5,10.954062643398334,103.33333333333334,4.0,1
14790,2290,985.0,2283.75,864.0,-61.23235066115622,96.66666666666669,43.0,1
14791,2290,151.0,2189.25,774.5,-114.77514056883192,120.0,48.0,0
14794,2291,985.0,2281.0,866.5,-46.33221985386964,93.33333333333334,41.0,0
14795,2291,151.0,2189.75,775.5,-115.46334506187162,116.66666666666669,46.0,0
14797,2291,237.0,3066.75,523.25,-97.9269266826896,96.66666666666669,57.0,0
14799,2292,985.0,2283.0,865.0,-47.72631099390627,93.33333333333334,46.0,0
14800,2292,151.0,2185.25,776.75,-115.42687416958981,113.33333333333334,52.0,1
14804,2293,985.0,2277.25,864.75,-49.51398845800127,86.66666666666669,42.0,0
14805,2293,151.0,2181.75,779.0,-113.9624889745782,113.33333333333334,47.0,1
14806,2293,237.0,3076.75,523.25,-93.36646066342979,96.66666666666669,59.0,0
14808,2294,402.0,2670.5,1796.5,10.007979801441335,96.66666666666669,3.0,1
14810,2294,151.0,2181.5,779.75,-115.0674634380605,110.0,44.0,0
14811,2294,137.0,2403.0,717.0,-10.007979801441335,106.66666666666669,46.0,0
14815,2295,151.0,2183.25,781.75,-118.41266144307258,113.33333333333334,46.0,1
14818,2295,237.0,3069.5,524.5,-94.39870535499556,103.33333333333334,57.0,1
14821,2296,985.0,2254.75,869.0,-70.01689347810003,86.66666666666669,43.0,1
14822,2296,151.0,2182.0,781.0,-119.74488129694221,110.0,47.0,0
14823,2296,137.0,2397.75,698.75,-12.619322293430773,113.33333333333334,53.0,1
14826,2296,237.0,3069.5,524.25,-95.12819104185283,100.0,59.0,1
14828,2297,151.0,2180.75,780.0,-118.47420361007437,110.0,45.0,0
14829,2297,137.0,2397.5,688.75,-11.154659738928302,116.66666666666669,50.0,1
14831,2297,237.0,3069.75,524.5,-94.57392125990086,100.0,58.0,0
14833,2298,151.0,2178.0,778.5,-116.565051177078,110.0,49.0,0
14834,2298,137.0,2392.25,687.5,-16.699244233993618,120.0,53.0,1
14835,2298,237.0,3069.25,524.5,-94.45560283332632,100.0,60.0,0
14839,2299,985.0,2231.5,876.75,-83.55839990066497,103.33333333333334,43.0,0
14840,2299,151.0,2177.0,776.75,-115.79602649449996,113.33333333333334,49.0,0
14841,2299,137.0,2392.25,688.5,-19.653824058053306,116.66666666666669,56.0,0
14844,2299,237.0,3067.75,524.75,-93.62148470411735,100.0,63.0,0
14846,2300,985.0,2229.5,876.75,-87.22978420279979,103.33333333333334,43.0,0
14847,2300,151.0,2177.0,776.0,-116.565051177078,120.0,48.0,0
14848,2300,137.0,2394.0,691.75,-18.676701732190114,123.33333333333334,52.0,0
14850,2300,237.0,3069.0,524.75,-99.70665240933971,100.0,60.0,0
14852,2301,985.0,2229.25,878.25,-85.60129464500447,106.66666666666669,41.0,0
14853,2301,151.0,2174.5,773.75,-111.9605640200965,110.0,45.0,0
14855,2301,237.0,3067.5,525.5,-97.30575953331085,100.0,57.0,0
14856,2302,402.0,2666.0,1805.0,7.594643368591446,103.33333333333334,3.0,1
14858,2302,151.0,2173.75,773.75,-111.644435140714,113.33333333333334,48.0,0
14860,2302,237.0,3069.25,525.25,-98.13010235415598,103.33333333333334,59.0,0
14863,2303,151.0,2173.5,772.5,-109.53665493812841,116.66666666666669,43.0,0
14864,2303,137.0,2408.25,717.0,-8.530765609948133,116.66666666666669,47.0,1
14866,2303,237.0,3069.0,525.5,-97.49585763972986,106.66666666666669,54.0,0
14867,2304,574.0,2871.0,1772.5,171.67434966957316,110.0,4.0,1
14870,2304,151.0,2170.75,771.75,-110.46227152342222,123.33333333333334,44.0,0
14872,2304,237.0,3068.75,525.75,-96.84277341263096,103.33333333333334,55.0,0
14873,2305,402.0,2659.5,1810.25,15.478638165418355,106.66666666666669,4.0,1
14875,2305,985.0,2211.75,887.75,-102.77124256490143,100.0,38.0,0
14876,2305,151.0,2167.75,769.25,-104.98163257239092,116.66666666666669,43.0,0
14877,2305,137.0,2413.25,714.5,-11.14288985833932,113.33333333333334,47.0,1
14879,2305,237.0,3070.75,525.75,-96.84277341263096,103.33333333333334,55.0,0
14881,2306,402.0,2657.0,1815.0,17.35402463626132,116.66666666666669,3.0,0
14883,2306,985.0,2202.0,889.0,-101.88865803962798,100.0,42.0,0
14884,2306,151.0,2159.25,769.0,-103.0552472237966,110.0,47.0,1
14885,2306,137.0,2416.25,716.25,-7.8831393167297295,110.0,50.0,1
14888,2306,237.0,3072.0,524.75,-93.97249594075066,106.66666666666669,58.0,0
14890,2307,151.0,2152.25,771.25,-102.9946167919165,106.66666666666669,42.0,1
14892,2307,237.0,3070.5,525.75,-96.93434890126957,93.33333333333334,52.0,1
14894,2308,402.0,2620.5,1821.5,19.536654938128386,116.66666666666669,4.0,0
14896,2308,151.0,2148.0,774.75,-101.48199135474809,106.66666666666669,47.0,0
14898,2308,237.0,3071.25,525.0,-95.93152692491975,103.33333333333334,58.0,0
14900,2309,402.0,2629.75,1825.75,21.644435140714,106.66666666666669,5.0,1
14902,2309,151.0,2143.0,778.0,-97.59464336859145,100.0,47.0,1
14903,2309,137.0,2420.25,714.5,-4.332313983188516,110.0,49.0,1
14904,2309,237.0,3070.5,526.25,-98.02723751043196,106.66666666666669,58.0,1
14907,2310,151.0,2145.25,778.75,-102.03059609653786,103.33333333333334,49.0,1
14909,2310,237.0,3071.5,524.25,-95.40379136024971,103.33333333333334,59.0,0
14910,2311,402.0,2630.0,1825.5,16.85839876773828,116.66666666666669,4.0,0
14912,2311,151.0,2148.0,781.25,-104.03624346792648,100.0,46.0,0
14913,2311,237.0,3070.5,525.0,-92.93567344642119,100.0,57.0,1
14915,2312,151.0,2151.5,784.75,-109.90374953730783,100.0,53.0,0
14917,2312,237.0,3070.5,525.25,-98.45502767717743,103.33333333333334,63.0,0
14920,2313,151.0,2153.25,788.75,-111.61477894278623,93.33333333333334,45.0,1
14922,2313,237.0,3070.75,525.5,-97.21426203920677,106.66666666666669,56.0,0
14923,2314,402.0,2635.5,1825.0,20.136303428248137,110.0,2.0,1
14925,2314,151.0,2150.25,794.0,-114.3624530153122,96.66666666666669,48.0,1
